id,name,id_movie
5,Columbia Pictures,109424
306,Twentieth Century Fox Film Corporation,35056
444,Dune Entertainment,35056
2575,21 Laps Entertainment,35056
33,Universal Pictures,8839
56,Amblin Entertainment,8839
11098,The Harvey Entertainment Company,8839
5,Columbia Pictures,156022
79,Village Roadshow Pictures,156022
1423,Escape Artists,156022
2767,Mace Neufeld Productions,156022
34034,LStar Capital,156022
41096,Lonetree Entertainment,156022
2455,Red Om Films,7303
915,Hollywood Pictures,8963
10288,Don Simpson/Jerry Bruckheimer Films,8963
441,Columbia Pictures Corporation,1402
1423,Escape Artists,1402
7295,Relativity Media,1402
12485,Overbrook Entertainment,1402
23,Imagine Entertainment,9315
9195,Touchstone Pictures,9315
6194,Warner Bros.,8984
11407,Baltimore Pictures,8984
507,Atlas Entertainment,795
508,Regency Enterprises,795
676,Monarchy Enterprises B.V.,795
6194,Warner Bros.,795
20555,Taurus Film,795
14,Miramax Films,24
59,A Band Apart,24
39121,Super Cool ManChu,24
33,Universal Pictures,11353
14,Miramax Films,393
59,A Band Apart,393
39121,Super Cool ManChu,393
6194,Warner Bros.,9618
33,Universal Pictures,9374
158,Spyglass Entertainment,8584
961,Roger Birnbaum Productions,8584
9195,Touchstone Pictures,8584
1885,Silver Pictures,2320
6194,Warner Bros.,2320
306,Twentieth Century Fox Film Corporation,58224
444,Dune Entertainment,58224
1302,Davis Entertainment,58224
6332,Dune Entertainment III,58224
877,Casey Silver Productions,1729
2269,China Film Co-Production Corporation,1729
3393,Huayi Brothers,1729
7295,Relativity Media,1729
2787,Reel FX Creative Studios,175574
7295,Relativity Media,175574
306,Twentieth Century Fox Film Corporation,8077
19747,Brandywine Productions,8077
915,Hollywood Pictures,8818
1504,Cinergi Pictures Entertainment,8818
60,United Artists,8195
2347,FGM Entertainment,8195
457,Constellation Films,10586
6033,Paramount,10586
308,The Weinstein Company,116149
694,StudioCanal,116149
3823,TF1 Films Production,116149
5358,Canal+,116149
7364,Heyday Films,116149
10611,Ciné+,116149
20664,Anton Capital Entertainment (ACE),116149
22123,TF1,116149
58773,Amazon Prime Instant Video,116149
289,Ingenious Film Partners,80035
290,Ingenious Media,80035
306,Twentieth Century Fox Film Corporation,80035
444,Dune Entertainment,80035
2575,21 Laps Entertainment,80035
6332,Dune Entertainment III,80035
10893,Big Screen Productions,80035
37336,Down Productions,80035
126,Lakeshore Entertainment,10632
11462,Alphaville Films,10632
158,Spyglass Entertainment,12117
9195,Touchstone Pictures,12117
306,Twentieth Century Fox Film Corporation,1792
1156,Conundrum Entertainment,1792
12,New Line Cinema,13260
431,Donners' Company,13260
748,Mosaic Media Group,13260
2648,Road Rebel,13260
5,Columbia Pictures,72197
297,Aardman Animations,72197
2251,Sony Pictures Animation,72197
23,Imagine Entertainment,3580
171,Malpaso Productions,3580
7295,Relativity Media,3580
306,Twentieth Century Fox Film Corporation,12123
2377,Chicago Pacific Entertainment,12123
20004,"Zanuck Company, The",12123
559,TriStar Pictures,9566
1236,Mandalay Entertainment,9566
3539,Odyssey Entertainment,9833
6194,Warner Bros.,9833
7419,Scion Films,9833
38504,Really Useful Films,9833
33,Universal Pictures,4517
694,StudioCanal,4517
10163,Working Title Films,4517
4,Paramount Pictures,8202
126,Lakeshore Entertainment,8202
746,MTV Films,8202
6041,Colossal Pictures,8202
11533,Valhalla Motion Pictures,8202
11534,MTV Productions,8202
174,Warner Bros. Pictures,16072
1765,Turner Pictures,16072
17462,Antietam Filmworks,16072
8411,Metro-Goldwyn-Mayer (MGM),34314
11661,Rysher Entertainment,34314
4,Paramount Pictures,19724
435,Di Bonaventura Pictures,19724
2348,Nickelodeon Movies,19724
11843,Goldcrest Pictures,19724
89562,Internationale Filmproduktion Stella-del-Sud Third,19724
32,Buena Vista,145220
6421,Disney,145220
5870,Studio Canal,14623
10163,Working Title Films,14623
12362,Tracy Films,14623
348,Bedford Falls Productions,42297
975,Gerber Pictures,2841
1232,2003 Productions,2841
3823,TF1 Films Production,2841
5358,Canal+,2841
6194,Warner Bros.,2841
11246,Région Ile-de-France,2841
12000,Tapioca Films,2841
18367,Centre National de la Cinématographie (CNC),2841
20346,Région Bretagne,2841
76911,Région Poitou-Charentes,2841
516,Seven Arts Productions,802
517,Allied Artists,802
518,Transworld Pictures,802
33,Universal Pictures,10375
12,New Line Cinema,36586
421,Amen Ra Films,36586
5611,Milk & Honey,36586
11321,Imaginary Forces,36586
11322,Justin Pictures,36586
11323,Linovo Productions GmbH & Co. KG,36586
11324,Pacific Title and Art Studio,36586
19551,Marvel Enterprises,36586
5,Columbia Pictures,11321
1423,Escape Artists,11321
7295,Relativity Media,11321
12485,Overbrook Entertainment,11321
1786,Dark Castle Entertainment,70074
3608,After Dark Films,70074
7437,IM Global,70074
7625,Automatik Entertainment,70074
12075,Silver Reel,70074
14654,EMJAG Productions,70074
20356,Millar Gough Ink,70074
25876,Headshot Films,70074
4,Paramount Pictures,242
4,Paramount Pictures,9621
44,Cruise/Wagner Productions,9621
485,Vinyl Films,9621
20157,KMP Film Invest,9621
33,Universal Pictures,1819
11844,Kaplan/Perrone Entertainment,1819
59957,MMCB Film Produktion 2004,1819
6194,Warner Bros.,8536
51861,Dovemead Films,8536
51862,Film Export A.G.,8536
136,City Light Films,8046
497,Revolution Studios,8046
877,Casey Silver Productions,8046
441,Columbia Pictures Corporation,1717
1208,Rising Star,1717
7295,Relativity Media,1717
11317,Phoenix Pictures,1717
23238,VIP 4 Medienfonds,1717
4,Paramount Pictures,479
258,Scott Rudin Productions,479
306,Twentieth Century Fox Film Corporation,9444
11231,Fox Animation Studios,9444
11232,Fox Family Films,9444
11233,The Big Gun Project,9444
11234,Little Wolf Entertainment,9444
240,Bazmark Films,824
306,Twentieth Century Fox Film Corporation,824
4,Paramount Pictures,11456
2691,Infinitum Nihil,261023
5056,Head Gear Films,261023
10246,Cross Creek Pictures,261023
40106,Free State Pictures,261023
41624,RatPac-Dune Entertainment,261023
47169,Le Grisbi Productions,261023
50481,Vendian Entertainment,261023
27,DreamWorks SKG,3683
56,Amblin Entertainment,3683
171,Malpaso Productions,3683
6194,Warner Bros.,3683
5257,"Film Department, The",22803
5802,Evil Twins,22803
12180,Warp Films,22803
443,Big Talk Productions,285923
6869,Yer Dead Productions,285923
7289,"Weinstein Company, The",285923
7405,Dimension Films,285923
10807,Troublemaker Studios,285923
15762,Dartmouth International,285923
15763,Eyetronics,285923
15764,Rodriguez International Pictures,285923
3298,Harpo Films,39437
9195,Touchstone Pictures,39437
79,Village Roadshow Pictures,1950
430,Lonely Film Productions GmbH & Co. KG.,1950
812,Deuce Three Productions,1950
813,DiNovi Pictures,1950
6194,Warner Bros.,1950
367,Kemp Company,640
368,Splendid Pictures,640
11084,Parkes/MacDonald Productions,640
5,Columbia Pictures,97630
13184,Annapurna Pictures,97630
20344,First Light Production,97630
33,Universal Pictures,9767
748,Mosaic Media Group,9767
2796,Wild West Picture Show Productions,9767
33,Universal Pictures,11631
2655,Internationale Filmproduktion Richter,11631
4171,Playtone,11631
7295,Relativity Media,11631
34441,Littlestar,11631
12,New Line Cinema,32856
4194,Karz Entertainment,32856
60018,Rice Films,32856
79,Village Roadshow Pictures,6519
975,Gerber Pictures,6519
6194,Warner Bros.,6519
12202,WV Films III,6519
711,Fox 2000 Pictures,8741
11317,Phoenix Pictures,8741
23660,Geisler-Roberdeau,8741
33,Universal Pictures,49520
333,Original Film,49520
7295,Relativity Media,49520
8406,Big Kid Pictures,49520
762,Mutual Film Company,1850
33,Universal Pictures,524
10898,Légende Entreprises,524
11583,Syalis DA,524
11584,De Fina-Cappa,524
1076,Apipoulaï,26389
1115,M6 Films,26389
5358,Canal+,26389
6586,TPS Star,26389
6877,Grive Productions,26389
6896,EuropaCorp,26389
11261,M6,26389
34774,W9,26389
8411,Metro-Goldwyn-Mayer (MGM),11817
306,Twentieth Century Fox Film Corporation,2123
1156,Conundrum Entertainment,2123
4,Paramount Pictures,9907
2348,Nickelodeon Movies,9907
24955,Paramount Animation,9907
508,Regency Enterprises,9969
10104,New Regency Pictures,9969
18479,Corduroy Films,9969
89633,All Lit Up Productions,9969
491,Summit Entertainment,18239
4000,Maverick Films,18239
5218,Imprint Entertainment,18239
5219,Sunswept Entertainment,18239
12292,Temple Hill Entertainment,18239
27,DreamWorks SKG,808
520,Pacific Data Images (PDI),808
521,DreamWorks Animation,808
33,Universal Pictures,38050
2531,Media Rights Capital,38050
6933,Gambit Pictures,38050
11834,Electric Shepherd Productions,38050
6194,Warner Bros.,8367
10210,Morgan Creek Productions,8367
18,Gracie Films,9390
559,TriStar Pictures,9390
33,Universal Pictures,72105
2531,Media Rights Capital,72105
8789,Fuzzy Door Productions,72105
18,Gracie Films,2898
559,TriStar Pictures,2898
33,Universal Pictures,10312
369,Bungalow 78 Productions,10312
10230,Blue Wolf,10312
10231,Farrell/Minoff,10312
4,Paramount Pictures,109443
4740,Gary Sanchez Productions,109443
10105,Apatow Productions,109443
12,New Line Cinema,2022
441,Columbia Pictures Corporation,2022
879,Out of the Blue... Entertainment,2022
2608,Happy Madison Productions,2022
4,Paramount Pictures,37686
56,Amblin Entertainment,37686
11461,Bad Robot,37686
23300,K/O Camera Toys,37686
216,Jersey Films,462
4,Paramount Pictures,9919
5,Columbia Pictures,187017
333,Original Film,187017
2531,Media Rights Capital,187017
8411,Metro-Goldwyn-Mayer (MGM),187017
9194,Cannell Studios,187017
34034,LStar Capital,187017
34035,33andOut Productions,187017
34036,JHF Productions,187017
360,Geffen Pictures,628
79,Village Roadshow Pictures,10201
80,The Zanuck Company,10201
437,Heyday films,10201
6194,Warner Bros.,10201
12,New Line Cinema,302699
33,Universal Pictures,302699
13778,Bluegrass Films,302699
37845,Principato-Young Entertainment,302699
5,Columbia Pictures,9441
436,1492 Pictures,9441
4,Paramount Pictures,274167
4740,Gary Sanchez Productions,274167
19177,Red Granite Pictures,274167
2,Walt Disney Pictures,224141
2527,Marc Platt Productions,224141
17021,Lucamar Productions,224141
23,Imagine Entertainment,388
33,Universal Pictures,388
4319,40 Acres & A Mule Filmworks,388
4,Paramount Pictures,2112
4564,Icon Entertainment International,2112
4,Paramount Pictures,10329
7383,"Kennedy/Marshall Company, The",10329
306,Twentieth Century Fox Film Corporation,74465
444,Dune Entertainment,74465
485,Vinyl Films,74465
8518,LBI Entertainment,74465
491,Summit Entertainment,13811
908,Mystery Clock Cinema,13811
1423,Escape Artists,13811
11843,Goldcrest Pictures,13811
11844,Kaplan/Perrone Entertainment,13811
11845,Wintergreen Productions,13811
4,Paramount Pictures,6877
258,Scott Rudin Productions,6877
84423,Failure to Launch Productions,6877
7,DreamWorks,10320
6363,BenderSpink,10320
49325,Parkes+MacDonald Image Nation,10320
6194,Warner Bros.,50646
306,Twentieth Century Fox Film Corporation,8920
1302,Davis Entertainment,8920
11749,Twentieth Century Fox Animation,8920
5,Columbia Pictures,13673
436,1492 Pictures,13673
497,Revolution Studios,13673
5,Columbia Pictures,60308
258,Scott Rudin Productions,60308
824,Kopelson Entertainment,6950
2154,Punch Productions,6950
6194,Warner Bros.,6950
16775,Arnold Kopelson Productions,6950
694,StudioCanal,225574
1885,Silver Pictures,225574
3823,TF1 Films Production,225574
5358,Canal+,225574
20664,Anton Capital Entertainment (ACE),225574
22123,TF1,225574
26387,LOVEFiLM International,225574
2,Walt Disney Pictures,13836
3538,Gunn Films,13836
264,Studio Babelsberg,752
429,DC Comics,752
449,Virtual Studios,752
450,Anarchos Productions,752
1885,Silver Pictures,752
6194,Warner Bros.,752
7307,Medienboard Berlin-Brandenburg,752
23889,Fünfte Babelsberg Film,752
158,Spyglass Entertainment,6038
9195,Touchstone Pictures,6038
58262,Birnbaum / Barber Productions,6038
58263,Jackie Chan Films Limited,6038
58264,All Knight Productions,6038
23,Imagine Entertainment,9975
33,Universal Pictures,9975
5556,Universal Animation Studios,9975
2,Walt Disney Pictures,11451
3929,Robert Simonds Productions,11451
79,Village Roadshow Pictures,12103
172,NPV Entertainment,12103
508,Regency Enterprises,12103
824,Kopelson Entertainment,12103
1171,Epsilon Motion Pictures,12103
10104,New Regency Pictures,12103
33433,Furthur Films,12103
4,Paramount Pictures,60304
264,Studio Babelsberg,60304
746,MTV Films,60304
4740,Gary Sanchez Productions,60304
8411,Metro-Goldwyn-Mayer (MGM),60304
11238,Deutsche Filmförderfonds (DFFF),60304
508,Regency Enterprises,2251
711,Fox 2000 Pictures,2251
1171,Epsilon Motion Pictures,2251
58248,Unfaithful Filmproduktion GmbH & Co. KG,2251
27,DreamWorks SKG,46529
6733,Reliance BIG Entertainment,46529
6734,Bay Films,46529
9195,Touchstone Pictures,46529
129,Section Eight,231
6194,Warner Bros.,231
6735,Participant Media,231
7786,FilmWorks,231
20665,4M,231
20666,MID Foundation,231
4,Paramount Pictures,300671
787,3 Arts Entertainment,300671
6734,Bay Films,300671
19108,Latina Pictures,300671
19477,Dune Films,300671
306,Twentieth Century Fox Film Corporation,228326
2787,Reel FX Creative Studios,228326
11749,Twentieth Century Fox Animation,228326
79031,Chatrone,228326
79,Village Roadshow Pictures,9754
3528,Thunder Road Pictures,9754
6194,Warner Bros.,9754
10157,Beacon Pictures,9754
10991,Jon Shestack Productions,9754
5,Columbia Pictures,66
97,Castle Rock Entertainment,66
171,Malpaso Productions,66
175,Caravan Pictures,4421
915,Hollywood Pictures,4421
1643,First Independent Films,4421
1644,Largo Entertainment,4421
1645,Scott Free Productions,4421
1646,Trap-Two-Zero Productions,4421
1382,PolyGram Filmed Entertainment,2649
1519,A&B Producoes,2649
10164,Popaganda Films,2649
341,Silent Hill DCP Inc.,588
342,Davis-Films,588
559,TriStar Pictures,588
55914,Konami,588
6194,Warner Bros.,10393
33,Universal Pictures,71552
508,Regency Enterprises,9631
6194,Warner Bros.,9631
12,New Line Cinema,216282
79,Village Roadshow Pictures,216282
8000,Broken Road Productions,216282
41624,RatPac-Dune Entertainment,216282
4,Paramount Pictures,306
30,Eddie Murphy Productions,306
56,Amblin Entertainment,928
6194,Warner Bros.,928
79,Village Roadshow Pictures,205587
6194,Warner Bros.,205587
8406,Big Kid Pictures,205587
27467,Team Downey,205587
27,DreamWorks SKG,6623
248,Impact Pictures,1577
53530,Constantin Film Ltd.,1577
14,Miramax Films,9801
33,Universal Pictures,9801
5870,Studio Canal,9801
10163,Working Title Films,9801
11357,Atlantic Television,9801
11358,Little Bird,9801
333,Original Film,2116
966,Monarch Pictures,2116
8411,Metro-Goldwyn-Mayer (MGM),2116
6194,Warner Bros.,9624
10807,Troublemaker Studios,14199
359,Figment Films,1907
9195,Touchstone Pictures,4599
10157,Beacon Pictures,4599
10227,Mandeville Films,4599
264,Studio Babelsberg,22832
450,Anarchos Productions,22832
923,Legendary Pictures,22832
1786,Dark Castle Entertainment,22832
1885,Silver Pictures,22832
6194,Warner Bros.,22832
7307,Medienboard Berlin-Brandenburg,22832
11238,Deutsche Filmförderfonds (DFFF),22832
69582,Rocklock Films,22832
33,Universal Pictures,10390
10157,Beacon Pictures,10390
5,Columbia Pictures,9879
97,Castle Rock Entertainment,9879
306,Twentieth Century Fox Film Corporation,38579
56,Amblin Entertainment,44603
171,Malpaso Productions,44603
6194,Warner Bros.,44603
7383,"Kennedy/Marshall Company, The",44603
97,Castle Rock Entertainment,11892
6194,Warner Bros.,11892
23382,Schroeder Hoffman Productions,11892
1885,Silver Pictures,9691
5358,Canal+,9691
6194,Warner Bros.,9691
10308,Dino De Laurentiis Company,9691
23397,Donner/Shuler-Donner Productions,9691
25061,Evansgideon/Lazar,9691
289,Ingenious Film Partners,1248
2979,ETIC Films,1248
6370,Quinta Communications,1248
10308,Dino De Laurentiis Company,1248
16923,Zephyr Films,1248
20394,Young Hannibal Productions,1248
20395,Carthago Films S.a.r.l.,1248
33,Universal Pictures,12220
97,Castle Rock Entertainment,12220
8073,Nick Wechsler Productions,72710
10427,Open Road Films,72710
12075,Silver Reel,72710
13649,Chockstone Pictures,72710
763,Intermedia Films,10782
25358,Krane Entertainment,10782
171,Malpaso Productions,9573
6194,Warner Bros.,9573
264,Studio Babelsberg,4959
507,Atlas Entertainment,4959
748,Mosaic Media Group,4959
1972,X-Filme Creative Pool,4959
4,Paramount Pictures,10061
11661,Rysher Entertainment,10061
2785,Warner Bros. Animation,10386
9195,Touchstone Pictures,421
23449,American Empirical Pictures,421
1163,Larger Than Life Productions,316152
50481,Vendian Entertainment,316152
50482,Route One Films,316152
24,Mikona Productions GmbH & Co. KG,11615
33,Universal Pictures,11615
763,Intermedia Films,11615
831,Saturn Films,11615
81128,Dirty Hands Productions,11615
497,Revolution Studios,13498
788,Bel Air Entertainment,13498
829,Vertigo Entertainment,241554
18617,Energy Entertainment,241554
41624,RatPac-Dune Entertainment,241554
288,BBC Films,2252
805,Serendipity Point Films,2252
806,Téléfilm Canada,2252
2743,Astral Media,2252
7419,Scion Films,2252
10146,Focus Features,2252
11550,Corus Entertainment,2252
16880,Shine Pictures,2252
20244,Kudos Film and Television,2252
441,Columbia Pictures Corporation,11968
551,Mandalay Pictures,11968
8411,Metro-Goldwyn-Mayer (MGM),11968
5,Columbia Pictures,10047
9,Gaumont,10047
33,Universal Pictures,38319
4403,Stuber Productions,38319
