spese,homepage,id,lingua,title,popolarità,data uscita,incassi,durata
50000000,http://www.weboughtazoo.com/,74465,en,We Bought a Zoo,38.629763,2011-12-22,120081841,124.0
50000000,http://knowing-themovie.com/,13811,en,Knowing,32.693093,2009-03-19,155446362,121.0
50000000,,6877,en,Failure to Launch,18.806031,2006-03-10,88715192,97.0
50000000,,10320,en,The Ring Two,32.233713,2005-03-17,161451538,110.0
50000000,http://crazystupidlove.warnerbros.com/index.html,50646,en,"Crazy, Stupid, Love.",37.990705,2011-07-29,142851197,118.0
50000000,,8920,en,Garfield,17.667826,2004-06-10,200804534,80.0
60000000,,13673,en,Christmas with the Kranks,9.225166,2004-11-24,0,99.0
50000000,http://www.moneyball-movie.com/,60308,en,Moneyball,46.180421,2011-09-22,110206216,133.0
50000000,,6950,en,Outbreak,30.397496000000004,1995-03-10,189859560,127.0
50000000,,225574,en,Non-Stop,83.295796,2014-01-26,222809600,106.0
50000000,,13836,en,Race to Witch Mountain,23.935053,2009-03-12,106303988,98.0
54000000,http://vforvendetta.warnerbros.com/,752,en,V for Vendetta,84.630969,2006-03-15,132511035,132.0
50000000,,6038,en,Shanghai Knights,16.251204,2003-02-06,88323487,115.0
50000000,,9975,en,Curious George,9.894346,2006-02-10,69834815,86.0
50000000,,11451,en,Herbie Fully Loaded,12.050755,2005-06-22,66002004,101.0
50000000,,12103,en,Don't Say a Word,11.596207000000001,2001-09-28,100020092,113.0
50000000,http://www.hanselandgretelmovie.com/,60304,en,Hansel & Gretel: Witch Hunters,53.02786999999999,2013-01-17,224803475,88.0
50000000,,2251,en,Unfaithful,14.382253,2002-05-10,119137784,124.0
50000000,http://www.findnumberfour.com/,46529,en,I Am Number Four,43.450266,2011-02-18,144492830,109.0
50000000,http://syrianamovie.warnerbros.com/,231,en,Syriana,16.871194,2005-11-23,94000000,128.0
50000000,http://www.thirteenhoursmovie.com/,300671,en,13 Hours: The Secret Soldiers of Benghazi,42.526529,2016-01-13,69411370,144.0
50000000,http://www.bookoflifemovie.com/,228326,en,The Book of Life,34.890999,2014-10-01,97437106,95.0
45000000,,9754,en,Firewall,18.186026000000002,2006-02-10,82800000,105.0
50000000,,66,en,Absolute Power,13.576765,1997-02-14,50068310,121.0
50000000,,4421,en,G.I. Jane,19.434672,1997-08-22,48169156,125.0
50000000,,2649,en,The Game,62.925175,1997-09-12,109423648,129.0
50000000,http://www.sonypictures.com/homevideo/silenthill/,588,en,Silent Hill,32.927994,2006-04-21,97607453,125.0
0,,10393,en,The Replacements,14.837288000000001,2000-08-07,0,118.0
50000000,http://www.americanreunionmovie.com/,71552,en,American Reunion,39.920035,2012-04-04,234989584,113.0
50000000,,9631,en,The Negotiator,28.725621000000004,1998-07-29,44547681,140.0
50000000,,216282,en,Into the Storm,20.566554,2014-08-06,160602194,89.0
50000000,,306,en,Beverly Hills Cop III,20.333953,1994-05-24,119208989,104.0
50000000,,928,en,Gremlins 2: The New Batch,33.98637,1990-06-15,41482207,106.0
50000000,http://thejudgemovie.com/,205587,en,The Judge,42.472324,2014-10-08,83719388,141.0
50000000,,6623,en,The Peacemaker,15.931084,1997-09-26,0,124.0
45000000,,1577,en,Resident Evil: Apocalypse,29.880121999999997,2004-09-10,129394835,94.0
50000000,,9801,en,Bridget Jones: The Edge of Reason,28.803802,2004-11-10,40203020,108.0
50000000,,2116,en,Out of Time,14.993459,2003-10-03,55495563,105.0
50000000,,9624,en,On Deadly Ground,9.114168,1994-02-18,49000000,102.0
50000000,http://www.miramax.com/movie/the-adventures-of-sharkboy-and-lavagirl/,14199,en,The Adventures of Sharkboy and Lavagirl,12.311010000000001,2005-06-10,69425966,92.0
40000000,,1907,en,The Beach,41.362082,2000-02-11,144056873,119.0
50000000,,4599,en,Raising Helen,13.298205,2004-05-27,49718611,119.0
40000000,http://ninja-assassin-movie.warnerbros.com/,22832,en,Ninja Assassin,19.085403,2009-09-29,60462347,99.0
50000000,,10390,en,For Love of the Game,9.622345,1999-09-17,0,137.0
50000000,,9879,en,Striptease,11.106005999999999,1996-06-28,113309743,115.0
50000000,http://www.themarmadukemovie.com/,38579,en,Marmaduke,12.256219999999999,2010-06-04,83761844,87.0
50000000,http://hereafter.warnerbros.com/,44603,en,Hereafter,13.365715,2010-10-15,105197635,129.0
50000000,,11892,en,Murder by Numbers,16.167092999999998,2002-04-19,56714147,120.0
50000000,,9691,en,Assassins,23.073933,1995-10-06,30303072,132.0
50000000,http://hannibalrising.com/,1248,en,Hannibal Rising,6.5670649999999995,2007-02-06,82169884,121.0
50000000,,12220,en,The Story of Us,6.22577,1999-10-13,58900031,95.0
44000000,,72710,en,The Host,42.933027,2013-03-22,63327201,125.0
50000000,,10782,en,Basic,19.226763000000002,2003-04-18,42792561,98.0
50000000,,9573,en,Blood Work,10.089065,2002-08-04,26199517,110.0
50000000,http://www.sonypictures.com/movies/theinternational/site/,4959,en,The International,13.391832999999998,2009-02-03,60161391,118.0
50000000,http://www.theofficialjohncarpenter.com/escape-from-la/,10061,en,Escape from L.A.,21.637234,1996-08-09,42277365,97.0
70000000,https://www.warnerbros.com/iron-giant,10386,en,The Iron Giant,61.245957,1999-08-06,23159305,86.0
50000000,,421,en,The Life Aquatic with Steve Zissou,25.237969,2004-12-10,34808403,119.0
50000000,http://stxmovies.com/freestateofjones/,316152,en,Free State of Jones,21.589392999999998,2016-06-24,25035950,139.0
50000000,,11615,en,The Life of David Gale,22.442241,2003-02-21,38955598,130.0
40000000,,13498,en,Man of the House,6.004422,2005-02-25,0,100.0
50000000,,241554,en,Run All Night,74.64653,2015-03-11,71561644,114.0
51500000,http://www.focusfeatures.com/easternpromises/,2252,en,Eastern Promises,35.481169,2007-09-14,55112356,100.0
50000000,,11968,en,Into the Blue,14.723467000000001,2005-09-30,44434439,110.0
60000000,,10047,fr,Joan of Arc,21.084542000000003,1999-10-18,66976317,148.0
49900000,http://www.yourhighnessmovie.net/,38319,en,Your Highness,21.408222,2011-04-08,26121638,102.0
50000000,,69668,en,Dream House,19.267479,2011-09-30,38502340,84.0
50000000,,9770,en,Mad City,3.314004,1997-11-07,10541523,114.0
50000000,,11212,en,Baby's Day Out,21.312185999999997,1994-07-01,16671505,99.0
50000000,,10533,en,The Scarlet Letter,7.44268,1995-10-13,10382407,135.0
22000000,http://www.fairgame-movie.com/,38363,en,Fair Game,12.549489999999999,2010-05-20,24188922,108.0
50000000,,9923,en,Domino,18.394571,2005-09-22,22944502,127.0
50000000,,11863,en,Jade,8.189406,1995-10-13,9851610,95.0
50000000,http://gamerthemovie.com,18501,en,Gamer,27.631262,2009-09-03,40828540,95.0
60000000,,109491,en,Beautiful Creatures,40.721373,2013-02-13,60052138,124.0
55000000,,9275,en,Death to Smoochy,11.329727,2002-03-28,0,109.0
50000000,http://www.zoolander.com/,329833,en,Zoolander 2,37.253774,2016-02-06,55969000,100.0
50000000,,12634,en,The Big Bounce,6.397387999999999,2004-01-30,6808550,88.0
60000000,,10416,en,What Planet Are You From?,2.275331,2000-03-03,0,105.0
50000000,http://www.driveangry3d.com/,47327,en,Drive Angry,30.387148,2011-02-24,28931401,105.0
50000000,,15268,en,Street Fighter: The Legend of Chun-Li,8.139676,2009-02-27,12764201,97.0
49000000,,10796,en,The One,21.746245000000002,2001-11-02,72700000,87.0
49000000,,9548,en,The Adventures of Ford Fairlane,2.8084279999999997,1990-07-11,20423389,104.0
50000000,http://www.theboatthatrocked.net/,18947,en,The Boat That Rocked,31.02233,2009-04-01,36348784,116.0
48000000,,1900,en,Traffic,25.170217,2000-12-27,207515725,147.0
48000000,http://www.indianajones.com/crusade,89,en,Indiana Jones and the Last Crusade,80.972475,1989-05-24,474171806,127.0
0,,96724,en,Anna Karenina,26.387040000000002,2012-09-06,68929150,130.0
49000000,http://www.chappie-movie.com,198184,en,Chappie,116.700319,2015-03-04,104399548,120.0
73000000,,9481,en,The Bone Collector,33.884459,1999-11-04,151493655,118.0
48000000,http://www.sonypictures.com/movies/panicroom/,4547,en,Panic Room,53.043124,2002-03-29,196397415,111.0
0,,53953,de,The Tooth Fairy,0.7167640000000001,2006-08-08,0,0.0
75000000,,6415,en,Three Kings,34.973086,1999-09-27,108000000,114.0
50000000,,181283,en,Child 44,40.371097999999996,2015-03-15,3324330,137.0
48000000,,9896,en,Rat Race,18.60049,2001-07-30,85498534,112.0
48000000,http://www.k-pax.com/,167,en,K-PAX,30.920075,2001-10-22,50315140,120.0
0,,11232,en,Kate & Leopold,11.940711,2001-12-25,0,118.0
48000000,,1636,en,Bedazzled,19.348007,2000-10-19,90383208,93.0
58000000,,2148,en,The Cotton Club,8.59075,1984-12-14,25928721,127.0
55000000,http://www.310toyumathefilm.com/,5176,en,3:10 to Yuma,48.801089000000005,2007-09-06,70016220,122.0
48000000,http://www.taken3movie.com/,260346,en,Taken 3,88.84477700000001,2014-12-16,325771424,109.0
48000000,,1389,en,Out of Sight,16.000178,1998-06-26,77745568,123.0
47000000,,9894,en,The Cable Guy,19.525659,1996-06-10,102825796,96.0
0,,7504,hi,1947: Earth,1.246883,1998-09-16,528972,101.0
47000000,,8592,en,Dick Tracy,7.859226,1990-06-15,103738726,103.0
48000000,,913,en,The Thomas Crown Affair,18.102572,1999-08-06,124305181,113.0
48000000,,11091,en,Riding in Cars with Boys,7.226114999999999,2001-10-19,35743308,132.0
15000000,,1368,en,First Blood,63.071045999999996,1982-10-22,125212904,93.0
0,,593,ru,Солярис,24.132271,1972-03-20,0,167.0
47000000,http://www.happilyneverafterthefilm.com/,5393,en,Happily N'Ever After,10.410933,2006-09-14,38085778,75.0
47000000,,9095,en,Mary Reilly,6.0672120000000005,1996-02-23,12379402,104.0
38000000,,8874,en,My Best Friend's Wedding,15.401855,1997-06-19,299288605,105.0
0,,11467,en,America's Sweethearts,10.698929,2001-07-17,0,102.0
46000000,,320,en,Insomnia,41.322708,2002-05-24,113714830,118.0
46000000,http://www.startrek.com/startrek/view/series/MOV/008/index.html,199,en,Star Trek: First Contact,25.6713,1996-11-21,150000000,111.0
47000000,http://jonah-hex.warnerbros.com/,20533,en,Jonah Hex,22.581313,2010-06-18,10539000,80.0
46000000,,10684,en,Courage Under Fire,12.971122,1996-07-04,100860818,117.0
45000000,,1624,en,Liar Liar,26.721386,1997-03-21,181000000,86.0
25000000,http://www.theinfiltrator.com/,325789,en,The Infiltrator,24.672234,2016-07-13,15436808,127.0
46000000,,113464,en,Inchon,0.146783,1981-05-04,5200000,140.0
46000000,,888,en,The Flintstones,28.964161999999998,1994-05-26,341631208,91.0
45000000,,82675,en,Taken 2,49.353524,2012-09-27,376141306,91.0
48000000,,4256,en,Scary Movie 3,36.585509,2003-10-24,220673217,84.0
45000000,,1493,en,Miss Congeniality,32.624355,2000-12-14,212000000,111.0
45000000,,88751,en,Journey to the Center of the Earth,53.090422,2008-07-10,101702060,93.0
40000000,,11130,en,The Princess Diaries 2: Royal Engagement,30.002907,2004-08-06,95149435,113.0
45000000,,9944,en,The Pelican Brief,17.923254,1993-12-16,195268056,141.0
45000000,,10731,en,The Client,17.746719,1994-07-20,117615211,119.0
45000000,http://www.warnerbros.com/bucket-list,7350,en,The Bucket List,31.305335999999997,2007-12-25,175372502,97.0
45000000,,9869,en,Patriot Games,19.637704,1992-06-04,178051587,117.0
43000000,,4379,en,Monster-in-Law,10.411996,2005-05-13,154749918,101.0
46000000,http://prisonersmovie.warnerbros.com/,146233,en,Prisoners,88.496873,2013-09-18,122126687,153.0
45000000,,2034,en,Training Day,52.081131,2001-10-05,104876233,122.0
45000000,,926,en,Galaxy Quest,30.816340999999998,1999-12-23,90683916,102.0
45000000,,4248,en,Scary Movie 2,35.376971000000005,2001-07-04,141220678,83.0
45000000,http://disney.go.com/muppets/,64328,en,The Muppets,17.047276,2011-11-22,165184237,103.0
45000000,http://www.warnerbros.com/blade,36647,en,Blade,43.815492,1998-08-21,131183530,120.0
30000000,,7214,en,Coach Carter,23.234651,2005-01-14,76669806,136.0
45000000,,1537,en,Changing Lanes,17.270539000000003,2002-04-07,94935764,89.0
45000000,,9360,en,Anaconda,27.684779,1997-04-11,136885767,89.0
45000000,,6282,en,Coyote Ugly,26.79781,2000-07-30,113916474,100.0
40000000,http://www.loveactually.com/,508,en,Love Actually,37.073127,2003-09-07,244931766,135.0
120000000,http://movies.disney.com/a-bugs-life,9487,en,A Bug's Life,87.350802,1998-11-25,363258859,95.0
35000000,,768,en,From Hell,26.134678,2001-10-19,74558115,122.0
45000000,,2636,en,The Specialist,16.582709,1994-10-07,170362582,110.0
45000000,,10478,en,Tin Cup,10.731574,1996-08-16,53854588,135.0
0,,27983,en,"Yours, Mine and Ours",2.0941509999999997,1968-04-24,0,111.0
45000000,,9981,en,Kicking & Screaming,8.99269,2005-05-13,56070433,95.0
50000000,,7453,en,The Hitchhiker's Guide to the Galaxy,51.742065000000004,2005-01-15,104478416,109.0
0,,15045,en,Fat Albert,7.157635000000001,2004-12-12,0,93.0
45000000,http://www.sonypictures.com/movies/residentevilextinction/index.html,7737,en,Resident Evil: Extinction,12.065380000000001,2007-09-20,148412065,94.0
40000000,,232672,en,Blended,44.120328,2014-05-21,123494610,117.0
45000000,,17379,en,Last Holiday,6.156015,2006-01-13,38399961,112.0
45000000,,8987,en,The River Wild,12.362876,1994-09-30,0,111.0
45000000,,11359,en,The Indian in the Cupboard,11.095914,1995-07-14,0,96.0
45000000,http://www.savagesfilm.com/,82525,en,Savages,31.856589000000003,2012-07-06,82966152,131.0
25000000,http://www.cellularthemovie.com/,9759,en,Cellular,24.459948,2004-09-06,56422687,94.0
40000000,,9486,en,Johnny English,28.029015,2003-04-06,160583018,88.0
50000000,http://www.theantbully.com,9906,en,The Ant Bully,20.239061,2006-07-27,55181129,88.0
40000000,,841,en,Dune,25.876582,1984-12-14,30925690,137.0
0,http://www.acrosstheuniverse.com/,4688,en,Across the Universe,11.872841000000001,2007-09-14,0,133.0
35000000,,4148,en,Revolutionary Road,20.360549,2008-12-19,75225693,119.0
55000000,,2207,en,16 Blocks,32.31022,2006-03-01,65664721,105.0
70000000,http://www.babylonadmovie.com/,9381,en,Babylon A.D.,27.568194000000002,2008-08-20,72108608,101.0
45000000,,9625,en,The Glimmer Man,6.250282,1996-10-04,0,92.0
45000000,,9304,en,Multiplicity,11.120344000000001,1996-07-19,0,117.0
45000000,http://www.aliensintheatticmovie.com/,20856,en,Aliens in the Attic,13.707182999999999,2009-07-31,57881056,86.0
35000000,http://movies.warnerbros.com/thepledge/,5955,en,The Pledge,12.495436,2001-01-09,29400000,123.0
45000000,,9899,en,The Producers,6.803965,2005-12-25,38058335,134.0
45000000,,9826,en,The Phantom,9.025236,1996-06-06,17300889,100.0
57000000,http://alltheprettyhorses.com/,21355,en,All the Pretty Horses,7.5246710000000006,2000-12-11,0,117.0
44000000,,10858,en,Nixon,3.770161,1995-12-22,13681765,192.0
45000000,,11439,en,The Ghost Writer,21.118195999999998,2010-02-12,60222298,128.0
45000000,,9457,en,Deep Rising,6.513856,1998-01-30,11203026,106.0
45000000,,12412,en,Miracle at St. Anna,11.387408,2008-09-15,9323833,160.0
110,http://ent.sina.com.cn/hjj/,1494,zh,滿城盡帶黃金甲,9.950505,2006-12-21,0,114.0
45000000,http://www.bangkokdangerousmovie.net/,13184,en,Bangkok Dangerous,14.813057,2008-08-21,42487390,99.0
40000000,,2185,en,Big Trouble,5.201688,2002-04-05,8493890,85.0
45000000,http://www.loveinthetime.com/,6639,en,Love in the Time of Cholera,5.361699,2007-10-04,4607608,139.0
45000000,,38153,en,Shadow Conspiracy,3.848893,1997-01-31,2154540,103.0
45000000,http://www.johnnyenglishreborn.com/,58233,en,Johnny English Reborn,35.6585,2011-09-15,160078586,101.0
65000000,http://www.thresholdanimationstudios.com/video.php?id=foodfight,116977,en,Foodfight!,5.258726,2012-06-15,73706,87.0
44500000,http://argothemovie.warnerbros.com/,68734,en,Argo,62.01056,2012-10-11,232324128,120.0
44000000,,5503,en,The Fugitive,54.884297,1993-08-06,368875760,130.0
40000000,http://www.thebountyhunter-movie.net/,27573,en,The Bounty Hunter,33.747825,2010-03-16,136000000,110.0
44000000,,819,en,Sleepers,16.245068,1996-10-18,165615285,147.0
44000000,,1369,en,Rambo: First Blood Part II,38.653969000000004,1985-05-21,300400432,96.0
44000000,,9623,en,The Juror,3.9373519999999997,1996-02-02,0,118.0
2600000,,10895,en,Pinocchio,46.007991,1940-02-23,84300000,88.0
44000000,,10935,en,Heaven's Gate,5.3801239999999995,1980-11-19,3484331,219.0
50000000,http://www.sonypictures.com/movies/underworldawakening/,834,en,Underworld: Evolution,49.020045,2006-01-12,111340801,106.0
40000000,http://www.foxmovies.com/movies/victor-frankenstein,228066,en,Victor Frankenstein,24.821138,2015-11-10,34227298,109.0
43000000,,711,en,Finding Forrester,19.043286,2000-12-21,80049764,136.0
43000000,,10468,en,28 Days,5.418921,2000-04-06,0,103.0
45000000,http://www.universalstudiosentertainment.com/unleashed/,10027,en,Unleashed,25.999888000000002,2005-02-02,50871113,103.0
43000000,http://www.sonypictures.com/movies/thesweetestthing/,11812,en,The Sweetest Thing,18.65632,2002-04-12,68696770,84.0
42000000,,37233,en,The Firm,23.736535,1993-06-30,270248367,154.0
44000000,,37950,en,Charlie St. Cloud,21.75433,2010-05-01,48190704,99.0
40000000,http://www.themechanicmovie.com/,27582,en,The Mechanic,44.094856,2011-01-13,51070807,93.0
42000000,http://www.21jumpstreet-movie.com/,64688,en,21 Jump Street,62.714026000000004,2012-03-12,201585328,109.0
42000000,http://www.notting-hill.com/,509,en,Notting Hill,28.969151,1999-05-13,363889678,124.0
45000000,,7443,en,Chicken Run,31.789029,2000-06-21,224834564,84.0
42000000,http://www.alongcamepolly.com/,5966,en,Along Came Polly,33.238296000000005,2004-01-16,171963386,90.0
40000000,,11066,en,Boomerang,6.420433999999999,1992-06-30,70100000,117.0
43000000,,136795,en,The Heat,37.654688,2013-06-27,158674180,117.0
31115000,,8095,en,Cleopatra,13.244365,1963-06-12,71000000,248.0
0,,87826,en,Here Comes the Boom,26.799913,2012-10-11,73100172,105.0
42000000,,11560,en,High Crimes,14.046705,2002-04-03,63781810,115.0
42000000,,25189,en,The Mirror Has Two Faces,3.844926,1996-11-15,0,126.0
32000000,,2637,en,The Mothman Prophecies,14.733513,2002-01-25,55157539,119.0
42000000,,18480,en,Brüno,16.122168,2009-07-08,0,83.0
32000000,http://www.mgm.com/view/movie/1111/License-to-Kill/,709,en,Licence to Kill,28.221190000000004,1989-07-07,156167015,133.0
42000000,http://www.redridinghoodmovie.com/,49730,en,Red Riding Hood,45.151657,2011-03-11,89162162,100.0
60000000,,2749,en,15 Minutes,15.205371,2001-03-01,56359980,120.0
48000000,,9607,en,Super Mario Bros.,14.587367,1993-05-28,20915465,104.0
42000000,,1830,en,Lord of War,34.828241,2005-09-16,24127895,122.0
31000000,,79,zh,英雄,23.607392,2002-12-19,177394432,99.0
40000000,http://www.oneforthemoneyfilm.com/index2.html,54054,en,One for the Money,19.438503,2012-01-26,36893721,91.0
44000000,,228967,en,The Interview,74.16801600000001,2014-12-25,12342632,112.0
42000000,http://www.iamrogue.com/thewarriorsway,46528,en,The Warrior's Way,7.349497,2010-12-02,11087569,100.0
33000000,,27936,fr,Micmacs à tire-larigot,7.663514999999999,2009-10-28,14000000,100.0
41000000,http://movies.uip.de/8mile/,65,en,8 Mile,32.798571,2002-11-08,215000000,110.0
0,http://pourquoijaipasmangemonpere.com/,280391,fr,Pourquoi j'ai pas mangé mon père,5.794466000000001,2015-04-08,0,100.0
65000000,,9476,en,A Knight's Tale,36.670398999999996,2001-05-11,117487473,132.0
